Gender,Education_Level,Years_of_Experience,Country,Race,Job_Title_Vec_1,Job_Title_Vec_2,Job_Title_Vec_3,Job_Title_Vec_4,Job_Title_Vec_5,Salary
0,2,1.0,4,0,0,0,91,60,17,55000.0
1,3,16.0,0,0,0,0,1,22,12,190000.0
0,3,11.0,2,4,0,0,13,12,2,165000.0
1,2,5.0,2,0,0,0,89,90,12,105000.0
0,2,11.0,0,0,0,0,1,13,12,160000.0
1,0,6.0,4,4,0,0,91,60,17,110000.0
1,3,17.0,0,4,0,0,13,12,2,195000.0
1,0,3.0,1,1,0,0,88,60,17,85000.0
1,3,14.0,3,4,0,0,1,22,12,180000.0
0,0,1.0,3,4,0,0,91,60,17,55000.0
1,3,13.0,0,0,0,0,1,22,12,185000.0
1,0,8.0,2,0,0,0,88,60,17,140000.0
0,2,3.0,0,4,0,0,88,60,17,90000.0
0,3,12.0,0,4,0,0,1,13,12,160000.0
1,0,8.0,2,4,0,0,89,90,12,145000.0
1,3,13.0,0,0,0,0,1,22,12,185000.0
1,2,5.0,3,4,0,0,89,90,12,105000.0
1,0,6.0,4,0,0,0,91,60,17,110000.0
1,3,18.0,4,2,0,0,13,12,2,210000.0
0,2,1.0,3,3,0,0,91,60,17,55000.0
1,3,16.0,4,1,0,0,1,22,12,190000.0
0,3,11.0,2,0,0,0,13,12,2,165000.0
1,2,5.0,3,3,0,0,89,90,12,105000.0
0,2,11.0,0,0,0,0,1,13,12,160000.0
1,0,6.0,4,0,0,0,91,60,17,110000.0
1,3,17.0,2,4,0,0,13,12,2,195000.0
1,0,3.0,0,0,0,0,88,60,17,85000.0
1,3,14.0,1,1,0,0,1,22,12,180000.0
0,0,1.0,1,0,0,0,91,60,17,55000.0
1,3,13.0,0,0,0,0,1,22,12,185000.0
1,0,8.0,0,4,0,0,88,60,17,140000.0
0,2,3.0,0,0,0,0,88,60,17,90000.0
0,3,12.0,2,0,0,0,1,13,12,160000.0
1,0,8.0,3,3,0,0,89,90,12,145000.0
1,3,13.0,1,1,0,0,1,22,12,185000.0
1,2,5.0,2,0,0,0,89,90,12,105000.0
1,0,6.0,1,0,0,0,91,60,17,110000.0
1,3,18.0,4,4,0,0,13,12,2,210000.0
0,2,1.0,0,4,0,0,91,60,17,55000.0
1,3,16.0,4,1,0,0,1,22,12,190000.0
0,3,11.0,1,0,0,0,13,12,2,165000.0
1,2,5.0,0,0,0,0,89,90,12,105000.0
0,2,11.0,1,4,0,0,1,13,12,160000.0
1,0,6.0,1,1,0,0,91,60,17,110000.0
1,3,17.0,4,4,0,0,13,12,2,195000.0
1,0,3.0,4,1,0,0,88,60,17,85000.0
1,3,14.0,4,1,0,0,1,22,12,180000.0
0,0,1.0,0,4,0,0,91,60,17,55000.0
1,3,13.0,0,4,0,0,1,22,12,185000.0
1,0,8.0,4,1,0,0,88,60,17,140000.0
0,2,3.0,4,2,0,0,88,60,17,90000.0
0,3,12.0,2,0,0,0,1,13,12,160000.0
1,0,8.0,2,0,0,0,89,90,12,145000.0
1,3,13.0,4,0,0,0,1,22,12,185000.0
1,2,5.0,0,4,0,0,89,90,12,105000.0
1,0,6.0,0,0,0,0,91,60,17,110000.0
1,3,18.0,2,0,0,0,13,12,2,210000.0
1,0,6.0,0,4,0,0,91,60,17,115000.0
0,2,13.0,0,0,0,0,13,12,2,170000.0
0,0,3.0,1,0,0,0,88,60,17,80000.0
1,3,19.0,3,3,0,0,1,22,12,200000.0
0,2,7.0,0,4,0,0,89,90,12,130000.0
1,0,11.0,1,0,0,0,13,12,2,155000.0
1,0,5.0,2,4,0,0,91,60,17,105000.0
0,3,14.0,0,4,0,0,1,22,12,190000.0
1,2,8.0,4,1,0,0,88,60,17,140000.0
1,3,16.0,0,0,0,0,13,12,2,185000.0
0,0,8.0,0,4,0,0,89,90,12,145000.0
0,2,4.0,2,0,0,0,91,60,17,90000.0
1,3,18.0,0,4,0,0,1,22,12,195000.0
1,0,4.0,4,0,0,0,88,60,17,95000.0
1,2,13.0,2,4,0,0,13,12,2,170000.0
0,0,6.0,3,4,0,0,89,90,12,115000.0
1,3,16.0,3,3,0,0,1,22,12,185000.0
0,0,2.0,4,1,0,0,91,60,17,65000.0
0,2,12.0,4,1,0,0,13,12,2,160000.0
1,0,5.0,3,3,0,0,88,60,17,100000.0
1,3,15.0,1,4,0,0,1,22,12,180000.0
0,0,1.0,1,1,0,0,91,60,17,55000.0
1,3,14.0,3,3,0,0,13,12,2,190000.0
1,0,6.0,0,0,0,0,89,90,12,115000.0
0,3,17.0,0,4,0,0,1,22,12,195000.0
1,2,9.0,1,4,0,0,88,60,17,150000.0
0,0,6.0,2,0,0,0,89,90,12,115000.0
1,3,16.0,1,4,0,0,13,12,2,185000.0
0,0,2.0,1,4,0,0,91,60,17,65000.0
0,2,12.0,3,3,0,0,13,12,2,160000.0
1,0,5.0,4,1,0,0,88,60,17,100000.0
1,3,15.0,4,2,0,0,1,22,12,180000.0
0,0,1.0,0,0,0,0,91,60,17,55000.0
1,3,14.0,2,0,0,0,13,12,2,190000.0
1,0,6.0,2,0,0,0,89,90,12,115000.0
0,3,17.0,4,4,0,0,1,22,12,195000.0
1,2,9.0,3,4,0,0,88,60,17,150000.0
0,0,6.0,4,2,0,0,89,90,12,115000.0
1,3,16.0,3,4,0,0,13,12,2,185000.0
0,0,2.0,3,4,0,0,91,60,17,65000.0
0,2,12.0,3,4,0,0,13,12,2,160000.0
1,0,5.0,4,1,0,0,88,60,17,100000.0
1,3,15.0,4,2,0,0,1,22,12,180000.0
0,0,1.0,3,0,0,0,91,60,17,55000.0
1,3,14.0,0,0,0,0,13,12,2,190000.0
1,0,6.0,2,0,0,0,89,90,12,115000.0
0,3,17.0,1,1,0,0,1,22,12,195000.0
1,2,9.0,2,0,0,0,88,60,17,150000.0
0,0,6.0,4,4,0,0,89,90,12,115000.0
1,3,16.0,4,0,0,0,13,12,2,185000.0
0,0,2.0,1,1,0,0,91,60,17,65000.0
0,2,12.0,3,4,0,0,13,12,2,160000.0
1,0,5.0,0,4,0,0,88,60,17,100000.0
1,3,15.0,1,0,0,0,1,22,12,180000.0
0,0,1.0,3,3,0,0,91,60,17,55000.0
1,3,14.0,2,0,0,0,13,12,2,190000.0
1,0,6.0,2,0,0,0,89,90,12,115000.0
0,3,17.0,3,4,0,0,1,22,12,195000.0
1,2,9.0,0,4,0,0,88,60,17,150000.0
0,0,6.0,2,0,0,0,89,90,12,115000.0
1,3,16.0,4,1,0,0,13,12,2,185000.0
0,0,2.0,2,4,0,0,91,60,17,65000.0
0,2,12.0,2,0,0,0,13,12,2,160000.0
1,0,5.0,1,0,0,0,88,60,17,100000.0
1,3,15.0,2,0,0,0,1,22,12,180000.0
0,0,1.0,4,0,0,0,91,60,17,55000.0
1,3,14.0,0,4,0,0,13,12,2,190000.0
1,0,6.0,1,0,0,0,89,90,12,115000.0
0,3,17.0,1,1,0,0,1,22,12,195000.0
1,2,9.0,1,0,0,0,88,60,17,150000.0
0,0,6.0,0,4,0,0,89,90,12,115000.0
1,3,16.0,2,0,0,0,13,12,2,185000.0
0,0,2.0,0,0,0,0,91,60,17,65000.0
0,2,12.0,1,0,0,0,13,12,2,160000.0
1,0,5.0,3,0,0,0,88,60,17,100000.0
1,3,15.0,4,1,0,0,1,22,12,180000.0
0,0,1.0,0,4,0,0,91,60,17,55000.0
1,3,14.0,0,4,0,0,13,12,2,190000.0
1,0,6.0,1,0,0,0,89,90,12,115000.0
0,3,17.0,1,4,0,0,1,22,12,195000.0
1,2,9.0,3,4,0,0,88,60,17,150000.0
0,0,6.0,4,0,0,0,89,90,12,115000.0
1,3,16.0,3,4,0,0,13,12,2,185000.0
0,0,2.0,0,4,0,0,91,60,17,65000.0
0,2,12.0,0,4,0,0,13,12,2,160000.0
1,0,5.0,4,0,0,0,88,60,17,100000.0
1,3,15.0,3,4,0,0,1,22,12,180000.0
0,0,1.0,4,1,0,0,91,60,17,55000.0
1,3,14.0,3,3,0,0,13,12,2,190000.0
1,0,6.0,3,4,0,0,89,90,12,115000.0
0,3,17.0,4,1,0,0,1,22,12,195000.0
1,2,9.0,0,0,0,0,88,60,17,150000.0
0,0,6.0,3,0,0,0,89,90,12,115000.0
1,3,16.0,0,0,0,0,13,12,2,185000.0
0,0,2.0,1,0,0,0,91,60,17,65000.0
0,2,12.0,0,4,0,0,13,12,2,160000.0
1,0,5.0,0,0,0,0,88,60,17,100000.0
1,3,15.0,0,4,0,0,1,22,12,180000.0
0,0,1.0,2,0,0,0,91,60,17,55000.0
1,3,14.0,3,0,0,0,13,12,2,190000.0
1,0,6.0,3,4,0,0,89,90,12,115000.0
0,3,17.0,1,4,0,0,1,22,12,195000.0
1,2,9.0,3,4,0,0,88,60,17,150000.0
0,0,6.0,3,4,0,0,89,90,12,115000.0
1,3,16.0,3,4,0,0,13,12,2,185000.0
0,0,2.0,4,1,0,0,91,60,17,65000.0
0,2,12.0,3,3,0,0,13,12,2,160000.0
1,0,5.0,1,4,0,0,88,60,17,100000.0
1,3,15.0,4,1,0,0,1,22,12,180000.0
0,0,1.0,0,4,0,0,91,60,17,55000.0
1,3,14.0,4,4,0,0,13,12,2,190000.0
1,0,6.0,1,4,0,0,89,90,12,115000.0
0,3,17.0,2,0,0,0,1,22,12,195000.0
1,2,9.0,2,4,0,0,88,60,17,150000.0
0,0,6.0,1,0,0,0,89,90,12,115000.0
1,3,16.0,0,4,0,0,13,12,2,185000.0
0,0,2.0,0,4,0,0,91,60,17,65000.0
0,2,12.0,3,4,0,0,13,12,2,160000.0
1,0,5.0,1,1,0,0,88,60,17,100000.0
1,3,15.0,2,0,0,0,1,22,12,180000.0
1,0,4.0,0,4,0,0,91,60,17,90000.0
0,2,12.0,4,2,0,0,13,12,2,160000.0
0,0,3.0,3,4,0,0,88,60,17,80000.0
1,3,18.0,3,4,0,0,1,22,12,195000.0
0,2,6.0,1,4,0,0,89,90,12,115000.0
1,0,10.0,3,0,0,0,13,12,2,150000.0
1,0,2.0,3,0,0,0,91,60,17,65000.0
0,3,14.0,0,4,0,0,1,22,12,190000.0
1,2,8.0,3,4,0,0,88,60,17,140000.0
1,3,16.0,1,0,0,0,13,12,2,185000.0
0,0,7.0,2,0,0,0,89,90,12,130000.0
0,2,5.0,3,4,0,0,91,60,17,105000.0
1,3,19.0,2,0,0,0,1,22,12,200000.0
1,0,5.0,4,4,0,0,88,60,17,100000.0
1,2,13.0,1,4,0,0,13,12,2,170000.0
0,0,6.0,1,4,0,0,89,90,12,115000.0
1,3,16.0,3,4,0,0,1,22,12,185000.0
0,0,4.0,0,0,0,0,91,60,17,90000.0
0,2,12.0,2,0,0,0,13,12,2,160000.0
1,0,3.0,0,4,0,0,88,60,17,80000.0
1,3,17.0,4,0,0,0,1,22,12,195000.0
0,2,6.0,2,0,0,0,89,90,12,115000.0
1,0,8.0,4,2,0,0,13,12,2,135000.0
1,0,2.0,0,4,0,0,91,60,17,65000.0
0,3,14.0,1,4,0,0,1,22,12,190000.0
1,2,8.0,0,4,0,0,88,60,17,140000.0
1,3,16.0,3,4,0,0,13,12,2,185000.0
0,0,7.0,4,2,0,0,89,90,12,130000.0
0,2,5.0,3,4,0,0,91,60,17,105000.0
1,3,19.0,2,0,0,0,1,22,12,200000.0
1,0,5.0,3,0,0,0,88,60,17,100000.0
1,2,13.0,4,4,0,0,13,12,2,170000.0
0,0,6.0,0,0,0,0,89,90,12,115000.0
1,3,16.0,0,4,0,0,1,22,12,185000.0
0,0,4.0,4,4,0,0,91,60,17,90000.0
0,2,12.0,1,1,0,0,13,12,2,160000.0
1,0,3.0,1,1,0,0,88,60,17,80000.0
1,3,17.0,4,0,0,0,1,22,12,195000.0
0,2,6.0,1,1,0,0,89,90,12,115000.0
1,0,8.0,4,0,0,0,13,12,2,135000.0
1,0,2.0,4,4,0,0,91,60,17,65000.0
0,3,14.0,0,0,0,0,1,22,12,190000.0
1,2,8.0,1,4,0,0,88,60,17,140000.0
1,3,16.0,1,4,0,0,13,12,2,185000.0
0,0,7.0,1,0,0,0,89,90,12,130000.0
0,2,5.0,3,0,0,0,91,60,17,105000.0
1,3,19.0,1,0,0,0,1,22,12,200000.0
1,0,5.0,2,4,0,0,88,60,17,100000.0
1,2,13.0,4,1,0,0,13,12,2,170000.0
0,0,6.0,1,1,0,0,89,90,12,115000.0
1,3,16.0,3,3,0,0,1,22,12,185000.0
0,0,4.0,1,1,0,0,91,60,17,90000.0
0,2,12.0,4,0,0,0,13,12,2,160000.0
1,0,3.0,4,1,0,0,88,60,17,80000.0
1,3,17.0,0,4,0,0,1,22,12,195000.0
0,2,6.0,4,1,0,0,89,90,12,115000.0
1,0,8.0,1,1,0,0,13,12,2,135000.0
1,0,2.0,4,4,0,0,91,60,17,65000.0
0,3,14.0,2,0,0,0,1,22,12,190000.0
1,2,8.0,4,2,0,0,88,60,17,140000.0
1,3,16.0,1,1,0,0,13,12,2,185000.0
0,0,7.0,1,0,0,0,89,90,12,130000.0
0,2,5.0,1,4,0,0,91,60,17,105000.0
1,3,19.0,1,4,0,0,1,22,12,200000.0
1,0,5.0,4,2,0,0,88,60,17,100000.0
1,2,13.0,4,0,0,0,13,12,2,170000.0
0,0,6.0,2,0,0,0,89,90,12,115000.0
1,3,16.0,2,0,0,0,1,22,12,185000.0
0,0,4.0,3,4,0,0,91,60,17,90000.0
0,2,12.0,2,0,0,0,13,12,2,160000.0
1,0,3.0,3,4,0,0,88,60,17,80000.0
1,3,17.0,3,4,0,0,1,22,12,195000.0
0,2,6.0,4,1,0,0,89,90,12,115000.0
1,0,8.0,3,3,0,0,13,12,2,135000.0
1,0,2.0,2,4,0,0,91,60,17,65000.0
0,3,14.0,4,1,0,0,1,22,12,190000.0
1,2,8.0,4,4,0,0,88,60,17,140000.0
1,3,16.0,1,0,0,0,13,12,2,185000.0
0,0,7.0,4,2,0,0,89,90,12,130000.0
0,2,5.0,3,0,0,0,91,60,17,105000.0
1,3,19.0,4,4,0,0,1,22,12,200000.0
1,0,5.0,2,0,0,0,88,60,17,100000.0
1,2,13.0,0,4,0,0,13,12,2,170000.0
0,0,6.0,2,0,0,0,89,90,12,115000.0
1,3,16.0,1,1,0,0,1,22,12,185000.0
0,0,4.0,3,0,0,0,91,60,17,90000.0
0,2,12.0,2,4,0,0,13,12,2,160000.0
1,0,3.0,0,4,0,0,88,60,17,80000.0
1,3,17.0,3,0,0,0,1,22,12,195000.0
0,2,6.0,1,0,0,0,89,90,12,115000.0
1,0,8.0,3,3,0,0,13,12,2,135000.0
1,0,2.0,3,3,0,0,91,60,17,65000.0
0,3,14.0,0,4,0,0,1,22,12,190000.0
1,2,8.0,1,4,0,0,88,60,17,140000.0
1,3,16.0,4,4,0,0,13,12,2,185000.0
0,0,7.0,1,0,0,0,89,90,12,130000.0
0,2,5.0,1,4,0,0,91,60,17,105000.0
1,3,19.0,4,2,0,0,1,22,12,200000.0
1,0,5.0,0,4,0,0,88,60,17,100000.0
1,2,13.0,1,1,0,0,13,12,2,170000.0
0,0,6.0,0,4,0,0,89,90,12,115000.0
1,3,16.0,0,0,0,0,1,22,12,185000.0
0,0,4.0,3,0,0,0,91,60,17,90000.0
0,2,12.0,3,0,0,0,13,12,2,160000.0
1,0,3.0,2,0,0,0,88,60,17,80000.0
1,3,17.0,4,1,0,0,1,22,12,195000.0
0,2,6.0,0,0,0,0,89,90,12,115000.0
1,0,8.0,2,0,0,0,13,12,2,135000.0
1,0,2.0,0,0,0,0,91,60,17,65000.0
0,3,14.0,3,4,0,0,1,22,12,190000.0
1,2,8.0,4,0,0,0,88,60,17,140000.0
1,3,16.0,0,4,0,0,13,12,2,185000.0
0,0,7.0,1,1,0,0,89,90,12,130000.0
0,2,5.0,0,0,0,0,91,60,17,105000.0
1,3,19.0,1,0,0,0,1,22,12,200000.0
1,0,5.0,1,4,0,0,88,60,17,100000.0
1,2,13.0,3,4,0,0,13,12,2,170000.0
0,0,6.0,0,4,0,0,89,90,12,115000.0
1,3,16.0,3,3,0,0,1,22,12,185000.0
0,0,4.0,2,0,0,0,91,60,17,90000.0
1,0,7.0,3,4,0,0,0,0,17,100000.0
0,0,6.0,2,0,0,0,91,60,17,110000.0
1,2,10.0,1,1,0,0,13,12,2,150000.0
1,0,3.0,4,2,0,0,88,60,17,80000.0
1,3,18.0,0,4,0,0,1,22,12,195000.0
0,2,6.0,4,4,0,0,89,90,12,115000.0
1,0,8.0,2,0,0,0,13,12,2,135000.0
1,0,2.0,4,2,0,0,91,60,17,65000.0
0,3,14.0,4,1,0,0,1,22,12,190000.0
1,2,8.0,3,4,0,0,88,60,17,140000.0
1,3,16.0,2,0,0,0,13,12,2,185000.0
0,0,7.0,1,1,0,0,89,90,12,130000.0
0,2,5.0,1,4,0,0,91,60,17,105000.0
1,3,19.0,0,4,0,0,1,22,12,200000.0
1,0,5.0,1,1,0,0,88,60,17,100000.0
1,2,13.0,1,1,0,0,13,12,2,170000.0
0,0,6.0,1,1,0,0,89,90,12,115000.0
1,3,16.0,4,4,0,0,1,22,12,185000.0
0,0,4.0,4,0,0,0,91,60,17,90000.0
0,2,12.0,0,0,0,0,13,12,2,160000.0
1,0,3.0,2,0,0,0,88,60,17,80000.0
1,3,17.0,0,0,0,0,1,22,12,195000.0
0,2,6.0,4,1,0,0,89,90,12,115000.0
1,0,8.0,2,0,0,0,13,12,2,135000.0
1,0,2.0,2,4,0,0,91,60,17,65000.0
0,3,14.0,4,0,0,0,1,22,12,190000.0
1,2,8.0,3,0,0,0,88,60,17,140000.0
1,3,16.0,3,3,0,0,13,12,2,185000.0
0,0,7.0,2,0,0,0,89,90,12,130000.0
0,2,5.0,3,4,0,0,91,60,17,105000.0
1,3,19.0,3,0,0,0,1,22,12,200000.0
1,0,5.0,2,4,0,0,88,60,17,100000.0
1,2,13.0,4,4,0,0,13,12,2,170000.0
0,0,6.0,3,4,0,0,89,90,12,115000.0
1,3,16.0,0,4,0,0,1,22,12,185000.0
0,0,4.0,2,4,0,0,91,60,17,90000.0
0,2,12.0,4,1,0,0,13,12,2,160000.0
1,0,3.0,4,2,0,0,88,60,17,80000.0
1,3,17.0,1,1,0,0,1,22,12,195000.0
0,2,6.0,4,1,0,0,89,90,12,115000.0
1,0,8.0,0,0,0,0,13,12,2,135000.0
1,0,2.0,2,4,0,0,91,60,17,65000.0
0,3,14.0,0,4,0,0,1,22,12,190000.0
1,2,8.0,3,4,0,0,88,60,17,140000.0
1,3,16.0,2,0,0,0,13,12,2,185000.0
0,0,7.0,2,4,0,0,89,90,12,130000.0
0,2,5.0,4,1,0,0,91,60,17,105000.0
1,3,19.0,1,4,0,0,1,22,12,200000.0
1,0,5.0,4,0,0,0,88,60,17,100000.0
1,2,13.0,0,0,0,0,13,12,2,170000.0
0,0,6.0,0,0,0,0,89,90,12,115000.0
1,3,16.0,1,0,0,0,1,22,12,185000.0
0,0,4.0,4,4,0,0,91,60,17,90000.0
0,2,12.0,0,0,0,0,13,12,2,160000.0
1,0,3.0,0,4,0,0,88,60,17,80000.0
1,3,17.0,4,1,0,0,1,22,12,195000.0
0,2,6.0,3,3,0,0,89,90,12,115000.0
1,0,8.0,0,4,0,0,13,12,2,135000.0
1,0,2.0,1,0,0,0,91,60,17,65000.0
0,3,14.0,0,4,0,0,1,22,12,190000.0
1,2,8.0,1,1,0,0,88,60,17,140000.0
1,3,16.0,2,0,0,0,13,12,2,185000.0
0,0,7.0,4,2,0,0,89,90,12,130000.0
0,2,5.0,2,4,0,0,91,60,17,105000.0
1,3,19.0,1,0,0,0,1,22,12,200000.0
1,0,5.0,2,0,0,0,88,60,17,100000.0
1,2,13.0,1,0,0,0,13,12,2,170000.0
0,0,6.0,2,0,0,0,89,90,12,115000.0
1,3,16.0,1,4,0,0,1,22,12,185000.0
0,0,4.0,1,4,0,0,91,60,17,90000.0
0,2,12.0,3,4,0,0,13,12,2,160000.0
1,0,3.0,4,1,0,0,88,60,17,80000.0
1,3,17.0,3,0,0,0,1,22,12,195000.0
0,2,6.0,2,0,0,0,89,90,12,115000.0
1,0,8.0,4,1,0,0,13,12,2,135000.0
1,0,2.0,4,1,0,0,91,60,17,65000.0
0,3,14.0,2,4,0,0,1,22,12,190000.0
1,2,8.0,4,1,0,0,88,60,17,140000.0
1,3,16.0,0,0,0,0,13,12,2,185000.0
0,0,7.0,1,4,0,0,89,90,12,130000.0
0,2,5.0,2,0,0,0,91,60,17,105000.0
1,3,19.0,0,4,0,0,1,22,12,200000.0
1,0,5.0,0,0,0,0,88,60,17,100000.0
1,2,13.0,1,0,0,0,13,12,2,170000.0
0,0,6.0,3,4,0,0,89,90,12,115000.0
1,3,16.0,0,0,0,0,1,22,12,185000.0
0,0,4.0,3,4,0,0,91,60,17,90000.0
0,2,12.0,0,4,0,0,13,12,2,160000.0
1,0,3.0,2,4,0,0,88,60,17,80000.0
1,3,17.0,2,4,0,0,1,22,12,195000.0
0,2,6.0,0,4,0,0,89,90,12,115000.0
1,0,8.0,0,4,0,0,13,12,2,135000.0
1,0,2.0,1,1,0,0,91,60,17,65000.0
0,3,14.0,2,0,0,0,1,22,12,190000.0
1,2,8.0,4,0,0,0,88,60,17,140000.0
1,3,16.0,2,0,0,0,13,12,2,185000.0
0,0,7.0,0,0,0,0,89,90,12,130000.0
0,2,5.0,2,4,0,0,91,60,17,105000.0
1,3,19.0,0,4,0,0,1,22,12,200000.0
1,0,5.0,3,4,0,0,88,60,17,100000.0
1,2,13.0,0,4,0,0,13,12,2,170000.0
0,0,6.0,1,1,0,0,89,90,12,115000.0
1,3,16.0,3,0,0,0,1,22,12,185000.0
0,0,4.0,2,0,0,0,91,60,17,90000.0
0,2,12.0,0,4,0,0,13,12,2,160000.0
1,0,3.0,0,4,0,0,88,60,17,80000.0
1,3,17.0,2,0,0,0,1,22,12,195000.0
0,2,6.0,2,4,0,0,89,90,12,115000.0
1,0,8.0,4,1,0,0,13,12,2,135000.0
1,0,2.0,2,4,0,0,91,60,17,65000.0
0,3,14.0,4,1,0,0,1,22,12,190000.0
1,2,8.0,1,4,0,0,88,60,17,140000.0
1,3,16.0,0,4,0,0,13,12,2,185000.0
0,0,7.0,3,0,0,0,89,90,12,130000.0
0,2,5.0,0,4,0,0,91,60,17,105000.0
1,3,19.0,1,1,0,0,1,22,12,200000.0
1,0,5.0,1,0,0,0,88,60,17,100000.0
1,2,13.0,1,4,0,0,13,12,2,170000.0
0,0,6.0,0,4,0,0,89,90,12,115000.0
1,3,16.0,3,4,0,0,1,22,12,185000.0
0,0,4.0,0,4,0,0,91,60,17,90000.0
1,2,8.0,1,1,0,0,13,12,2,130000.0
1,0,3.0,0,0,0,0,88,60,17,80000.0
1,3,15.0,1,4,0,0,1,22,12,180000.0
0,2,8.0,0,4,0,0,89,90,12,140000.0
1,0,12.0,3,3,0,0,13,12,2,160000.0
0,0,2.0,3,3,0,0,91,60,17,55000.0
0,3,16.0,4,1,0,0,1,22,12,190000.0
1,2,7.0,2,4,0,0,88,60,17,120000.0
1,3,18.0,3,4,0,0,13,12,2,200000.0
0,0,5.0,2,0,0,0,89,90,12,100000.0
1,2,9.0,2,4,0,0,91,60,17,150000.0
0,0,11.0,4,0,0,0,13,12,2,170000.0
1,0,2.0,1,0,0,0,88,60,17,65000.0
0,3,19.0,2,0,0,0,1,22,12,210000.0
1,0,4.0,3,4,0,0,89,90,12,90000.0
1,2,14.0,4,0,0,0,13,12,2,180000.0
0,0,6.0,4,0,0,0,91,60,17,110000.0
1,2,10.0,0,4,0,0,13,12,2,150000.0
1,0,3.0,0,0,0,0,88,60,17,80000.0
1,3,18.0,3,0,0,0,1,22,12,195000.0
0,2,6.0,0,4,0,0,89,90,12,115000.0
1,0,8.0,4,0,0,0,13,12,2,135000.0
1,0,2.0,0,4,0,0,91,60,17,65000.0
0,3,14.0,3,0,0,0,1,22,12,190000.0
1,2,8.0,0,4,0,0,88,60,17,140000.0
1,3,16.0,4,2,0,0,13,12,2,185000.0
0,0,7.0,4,0,0,0,89,90,12,130000.0
0,2,5.0,1,0,0,0,91,60,17,105000.0
1,3,19.0,0,4,0,0,1,22,12,200000.0
1,0,5.0,2,0,0,0,88,60,17,100000.0
1,2,13.0,0,0,0,0,13,12,2,170000.0
0,0,6.0,2,0,0,0,89,90,12,115000.0
1,3,16.0,1,4,0,0,1,22,12,185000.0
0,0,4.0,2,0,0,0,91,60,17,90000.0
0,2,12.0,0,0,0,0,13,12,2,160000.0
1,0,3.0,3,4,0,0,88,60,17,80000.0
1,3,17.0,3,0,0,0,1,22,12,195000.0
0,2,6.0,1,0,0,0,89,90,12,115000.0
1,0,8.0,1,0,0,0,13,12,2,135000.0
1,0,2.0,2,0,0,0,91,60,17,65000.0
0,3,14.0,3,3,0,0,1,22,12,190000.0
1,2,8.0,1,4,0,0,88,60,17,140000.0
1,3,16.0,2,0,0,0,13,12,2,185000.0
0,0,7.0,0,4,0,0,89,90,12,130000.0
0,2,5.0,1,0,0,0,91,60,17,105000.0
1,3,19.0,1,4,0,0,1,22,12,200000.0
1,0,5.0,4,0,0,0,88,60,17,100000.0
1,2,13.0,1,0,0,0,13,12,2,170000.0
0,0,6.0,0,4,0,0,89,90,12,115000.0
1,3,16.0,3,0,0,0,1,22,12,185000.0
0,0,4.0,4,2,0,0,91,60,17,90000.0
0,2,12.0,3,4,0,0,13,12,2,160000.0
1,0,3.0,1,0,0,0,88,60,17,80000.0
1,3,17.0,1,0,0,0,1,22,12,195000.0
0,2,6.0,4,0,0,0,89,90,12,115000.0
1,0,8.0,2,4,0,0,13,12,2,135000.0
1,0,2.0,0,4,0,0,91,60,17,65000.0
0,3,14.0,0,0,0,0,1,22,12,190000.0
1,2,8.0,4,2,0,0,88,60,17,140000.0
0,3,16.0,2,4,0,0,1,22,12,185000.0
1,0,7.0,4,4,0,0,89,90,12,130000.0
1,2,5.0,2,4,0,0,91,60,17,105000.0
1,3,20.0,0,0,0,0,13,12,2,210000.0
1,0,6.0,2,0,0,0,88,60,17,95000.0
0,2,11.0,0,4,0,0,13,12,2,170000.0
1,0,2.0,2,4,0,0,91,60,17,65000.0
0,3,16.0,0,4,0,0,1,22,12,190000.0
1,2,7.0,3,3,0,0,88,60,17,120000.0
1,3,19.0,4,4,0,0,13,12,2,200000.0
0,0,5.0,3,4,0,0,89,90,12,100000.0
1,2,9.0,4,2,0,0,91,60,17,150000.0
0,0,11.0,0,4,0,0,13,12,2,170000.0
1,0,2.0,3,4,0,0,88,60,17,65000.0
0,3,19.0,4,2,0,0,1,22,12,210000.0
1,0,4.0,0,0,0,0,89,90,12,90000.0
1,2,14.0,3,0,0,0,13,12,2,180000.0
0,0,6.0,2,0,0,0,91,60,17,110000.0
1,2,10.0,4,1,0,0,13,12,2,150000.0
1,0,3.0,1,4,0,0,88,60,17,80000.0
1,3,18.0,1,0,0,0,1,22,12,195000.0
0,2,6.0,4,0,0,0,89,90,12,115000.0
1,0,8.0,4,0,0,0,13,12,2,135000.0
1,0,2.0,3,0,0,0,91,60,17,65000.0
0,3,14.0,2,0,0,0,1,22,12,190000.0
1,2,8.0,3,4,0,0,88,60,17,140000.0
1,3,16.0,0,4,0,0,13,12,2,185000.0
0,0,7.0,2,4,0,0,89,90,12,130000.0
0,2,5.0,3,4,0,0,91,60,17,105000.0
1,3,19.0,0,4,0,0,1,22,12,200000.0
1,0,5.0,3,4,0,0,88,60,17,100000.0
1,2,13.0,2,4,0,0,13,12,2,170000.0
0,0,6.0,3,4,0,0,89,90,12,115000.0
1,3,16.0,0,4,0,0,1,22,12,185000.0
0,0,4.0,2,0,0,0,91,60,17,90000.0
0,2,12.0,1,0,0,0,13,12,2,160000.0
1,0,3.0,1,4,0,0,88,60,17,80000.0
1,3,17.0,4,0,0,0,1,22,12,195000.0
